,index,name,page_image,title,page_link,cluster_name,cluster_proba
2482,2482,모두 너였다,https://shared-comic.pstatic.net/thumb/webtoon/764128/3/thumbnail_202x120_ec4713df-4314-4217-8cbe-bfd5860ea7eb.jpg,2화,https://comic.naver.com/webtoon/detail?titleId=764128&no=3&weekday=sat,6,0.9954
2483,2483,모두 너였다,https://shared-comic.pstatic.net/thumb/webtoon/764128/4/thumbnail_202x120_d1d28870-92d0-45a1-a322-d6f73bf7c6f9.jpg,3화,https://comic.naver.com/webtoon/detail?titleId=764128&no=4&weekday=sat,17,1.0
2484,2484,모두 너였다,https://shared-comic.pstatic.net/thumb/webtoon/764128/5/thumbnail_202x120_452e782e-4a96-4835-ba7f-b55add570289.jpg,4화,https://comic.naver.com/webtoon/detail?titleId=764128&no=5&weekday=sat,5,0.99130005
2485,2485,모두 너였다,https://shared-comic.pstatic.net/thumb/webtoon/764128/6/thumbnail_202x120_c3da9387-cc9e-4df5-bb40-528788201aa1.jpg,5화,https://comic.naver.com/webtoon/detail?titleId=764128&no=6&weekday=sat,6,0.9907171
2486,2486,모두 너였다,https://shared-comic.pstatic.net/thumb/webtoon/764128/7/thumbnail_202x120_65fcccda-a508-4db4-bd32-8d6ce8c7a21c.jpg,6화,https://comic.naver.com/webtoon/detail?titleId=764128&no=7&weekday=sat,6,0.9730314
2487,2487,모두 너였다,https://shared-comic.pstatic.net/thumb/webtoon/764128/8/thumbnail_202x120_7b4efa49-58c2-4b92-a576-9b02648c67e7.jpg,7화,https://comic.naver.com/webtoon/detail?titleId=764128&no=8&weekday=sat,17,0.922501
2488,2488,모두 너였다,https://shared-comic.pstatic.net/thumb/webtoon/764128/9/thumbnail_202x120_adc075f3-6933-405d-9746-295523b65544.jpg,8화,https://comic.naver.com/webtoon/detail?titleId=764128&no=9&weekday=sat,0,0.9990502
2489,2489,모두 너였다,https://shared-comic.pstatic.net/thumb/webtoon/764128/10/thumbnail_202x120_64a3a291-3435-4abb-b0c6-fc5b43d417cb.jpg,9화,https://comic.naver.com/webtoon/detail?titleId=764128&no=10&weekday=sat,1,0.9999696
2490,2490,살아남은 로맨스,https://shared-comic.pstatic.net/thumb/webtoon/764129/1/thumbnail_202x120_93343071-518c-4c26-8854-f32b9ada271c.jpg,1화 고백 받는날!,https://comic.naver.com/webtoon/detail?titleId=764129&no=1&weekday=sun,1,0.9938746
2491,2491,살아남은 로맨스,https://shared-comic.pstatic.net/thumb/webtoon/764129/2/thumbnail_202x120_adcda23e-c912-4a40-8c65-48bb75e62a5e.jpg,2화 넌 남주인공이잖아,https://comic.naver.com/webtoon/detail?titleId=764129&no=2&weekday=sun,18,0.9999995
2492,2492,살아남은 로맨스,https://shared-comic.pstatic.net/thumb/webtoon/764129/3/thumbnail_202x120_e4259a50-1321-4dca-8640-8fe153ad0835.jpg,3화 버스에서 여자가 뭐?,https://comic.naver.com/webtoon/detail?titleId=764129&no=3&weekday=sun,1,0.9942551
2493,2493,살아남은 로맨스,https://shared-comic.pstatic.net/thumb/webtoon/764129/4/thumbnail_202x120_73d533ee-142c-4b3a-aba2-74986dbe90cf.jpg,4화 얘가 원인이다!!,https://comic.naver.com/webtoon/detail?titleId=764129&no=4&weekday=sun,16,0.7468606
2494,2494,살아남은 로맨스,https://shared-comic.pstatic.net/thumb/webtoon/764129/5/thumbnail_202x120_ac18b8b1-ce80-430c-ade8-58a7c6f8dfae.jpg,5화 엑스트라,https://comic.naver.com/webtoon/detail?titleId=764129&no=5&weekday=sun,1,1.0
2495,2495,살아남은 로맨스,https://shared-comic.pstatic.net/thumb/webtoon/764129/6/thumbnail_202x120_75422397-825c-45bd-b0cf-4dfc4080d418.jpg,6화 꼭 찾아낼게!,https://comic.naver.com/webtoon/detail?titleId=764129&no=6&weekday=sun,6,0.99978787
2496,2496,살아남은 로맨스,https://shared-comic.pstatic.net/thumb/webtoon/764129/7/thumbnail_202x120_0de194ec-d1e8-46e1-995a-2d4ad4429d6c.jpg,7화 기적,https://comic.naver.com/webtoon/detail?titleId=764129&no=7&weekday=sun,1,0.99999213
2497,2497,살아남은 로맨스,https://shared-comic.pstatic.net/thumb/webtoon/764129/8/thumbnail_202x120_c7894c0c-4d3b-493a-8877-f4c8e00049af.jpg,8화 문 안 잠그고 뭐해?,https://comic.naver.com/webtoon/detail?titleId=764129&no=8&weekday=sun,0,0.9998987
2498,2498,살아남은 로맨스,https://shared-comic.pstatic.net/thumb/webtoon/764129/9/thumbnail_202x120_5fae9af5-9ae3-4f10-979b-82013ff849fe.jpg,9화 양미희 구하기,https://comic.naver.com/webtoon/detail?titleId=764129&no=9&weekday=sun,1,1.0
2499,2499,살아남은 로맨스,https://shared-comic.pstatic.net/thumb/webtoon/764129/10/thumbnail_202x120_d67fd481-a0e0-49eb-ac72-2eaa13f06e65.jpg,10화 좀비 대항반!,https://comic.naver.com/webtoon/detail?titleId=764129&no=10&weekday=sun,0,0.9974131
2500,2500,꽃 피우는 남자,https://shared-comic.pstatic.net/thumb/webtoon/764165/1/thumbnail_202x120_13ea149f-94ef-446a-877d-7ead6be8357e.jpg,1화,https://comic.naver.com/webtoon/detail?titleId=764165&no=1&weekday=fri,19,0.9999906
2501,2501,꽃 피우는 남자,https://shared-comic.pstatic.net/thumb/webtoon/764165/2/thumbnail_202x120_a18c2aeb-11ac-4779-985b-7ee0f0d8f22f.jpg,2화,https://comic.naver.com/webtoon/detail?titleId=764165&no=2&weekday=fri,8,0.99697423
2502,2502,꽃 피우는 남자,https://shared-comic.pstatic.net/thumb/webtoon/764165/3/thumbnail_202x120_e3820915-6987-41e1-8117-6a686e3adb87.jpg,3화,https://comic.naver.com/webtoon/detail?titleId=764165&no=3&weekday=fri,14,0.9999826
2503,2503,꽃 피우는 남자,https://shared-comic.pstatic.net/thumb/webtoon/764165/4/thumbnail_202x120_b0522563-205b-4bf2-96ea-0044cae2c193.jpg,4화,https://comic.naver.com/webtoon/detail?titleId=764165&no=4&weekday=fri,4,0.9999999
2504,2504,꽃 피우는 남자,https://shared-comic.pstatic.net/thumb/webtoon/764165/5/thumbnail_202x120_ce8ef782-6748-49d8-8c49-2d5508ac57a7.jpg,5화,https://comic.naver.com/webtoon/detail?titleId=764165&no=5&weekday=fri,3,0.9999995
2505,2505,꽃 피우는 남자,https://shared-comic.pstatic.net/thumb/webtoon/764165/6/thumbnail_202x120_57e2f1f2-7fa0-4b3d-808b-4b7b688c2f03.jpg,6화,https://comic.naver.com/webtoon/detail?titleId=764165&no=6&weekday=fri,10,0.97380537
2506,2506,꽃 피우는 남자,https://shared-comic.pstatic.net/thumb/webtoon/764165/7/thumbnail_202x120_ac33371b-8e97-48c4-9727-c097cf69cfb7.jpg,7화,https://comic.naver.com/webtoon/detail?titleId=764165&no=7&weekday=fri,1,0.55662566
2507,2507,꽃 피우는 남자,https://shared-comic.pstatic.net/thumb/webtoon/764165/8/thumbnail_202x120_ff52b2b3-98cd-47ae-9826-2c5c9ce6f242.jpg,8화,https://comic.naver.com/webtoon/detail?titleId=764165&no=8&weekday=fri,4,0.999998
2508,2508,꽃 피우는 남자,https://shared-comic.pstatic.net/thumb/webtoon/764165/9/thumbnail_202x120_812a6fdd-722e-463a-9b77-f1ff28b06cce.jpg,9화,https://comic.naver.com/webtoon/detail?titleId=764165&no=9&weekday=fri,5,0.6223185
2509,2509,꽃 피우는 남자,https://shared-comic.pstatic.net/thumb/webtoon/764165/10/thumbnail_202x120_1e4d5c4c-d253-488a-b19d-4f9f60a810db.jpg,10화,https://comic.naver.com/webtoon/detail?titleId=764165&no=10&weekday=fri,18,0.95570195
2510,2510,트리거,https://shared-comic.pstatic.net/thumb/webtoon/764480/1/thumbnail_202x120_7ccf120c-b001-482f-bea9-04b9b3f9cf26.jpg,1화: Killing Me Softly (1),https://comic.naver.com/webtoon/detail?titleId=764480&no=1&weekday=mon,1,1.0
2511,2511,트리거,https://shared-comic.pstatic.net/thumb/webtoon/764480/2/thumbnail_202x120_d2c33a93-2510-4e4b-83f1-41d7819e1f12.jpg,2화: Killing Me Softly (2),https://comic.naver.com/webtoon/detail?titleId=764480&no=2&weekday=mon,7,0.98700815
2512,2512,트리거,https://shared-comic.pstatic.net/thumb/webtoon/764480/3/thumbnail_202x120_a963cabd-cff1-41a9-b3e6-855193308aba.jpg,3화: Killing Me Softly (3),https://comic.naver.com/webtoon/detail?titleId=764480&no=3&weekday=mon,1,0.9999943
2513,2513,트리거,https://shared-comic.pstatic.net/thumb/webtoon/764480/4/thumbnail_202x120_cc62cd11-de67-4c1d-b90f-e748fc6b7376.jpg,4화: Killing Me Softly (4),https://comic.naver.com/webtoon/detail?titleId=764480&no=4&weekday=mon,10,0.9963648
2514,2514,트리거,https://shared-comic.pstatic.net/thumb/webtoon/764480/5/thumbnail_202x120_55438f40-4cd8-4603-a072-30bbf83cffb5.jpg,5화: Voodoo Child (1),https://comic.naver.com/webtoon/detail?titleId=764480&no=5&weekday=mon,1,0.62383115
2515,2515,트리거,https://shared-comic.pstatic.net/thumb/webtoon/764480/6/thumbnail_202x120_3fed60e8-8f9a-47a5-8328-ddafbd67e786.jpg,6화: Voodoo Child (2),https://comic.naver.com/webtoon/detail?titleId=764480&no=6&weekday=mon,15,0.9998423
2516,2516,트리거,https://shared-comic.pstatic.net/thumb/webtoon/764480/7/thumbnail_202x120_4653806e-130d-456d-9fad-c4f7e7ecfabf.jpg,7화: Voodoo Child (3),https://comic.naver.com/webtoon/detail?titleId=764480&no=7&weekday=mon,3,0.99001944
2517,2517,트리거,https://shared-comic.pstatic.net/thumb/webtoon/764480/8/thumbnail_202x120_beb68e0c-47e6-4bd5-941e-a12705b05362.jpg,8화: Voodoo Child (4),https://comic.naver.com/webtoon/detail?titleId=764480&no=8&weekday=mon,4,0.80568874
2518,2518,트리거,https://shared-comic.pstatic.net/thumb/webtoon/764480/9/thumbnail_202x120_51c41ac5-297e-428d-9bc3-830e7ef43f5e.jpg,9화: Voodoo Child (5),https://comic.naver.com/webtoon/detail?titleId=764480&no=9&weekday=mon,11,0.9999993
2519,2519,트리거,https://shared-comic.pstatic.net/thumb/webtoon/764480/10/thumbnail_202x120_e78c61b2-1c39-4a15-9c90-270babcc61cc.jpg,10화: Voodoo Child (6),https://comic.naver.com/webtoon/detail?titleId=764480&no=10&weekday=mon,2,0.97385615
2520,2520,풋내기들,https://shared-comic.pstatic.net/thumb/webtoon/764622/1/thumbnail_202x120_98cb42d4-bba6-4fab-8548-1928790d1cc5.jpg,1화_우리의 첫만남 (1),https://comic.naver.com/webtoon/detail?titleId=764622&no=1&weekday=tue,1,0.9583592
2521,2521,풋내기들,https://shared-comic.pstatic.net/thumb/webtoon/764622/2/thumbnail_202x120_b36a3c8a-b383-4a33-9dc7-735fa6bdb1b5.jpg,2화_우리의 첫만남 (2),https://comic.naver.com/webtoon/detail?titleId=764622&no=2&weekday=tue,17,0.9999993
2522,2522,풋내기들,https://shared-comic.pstatic.net/thumb/webtoon/764622/3/thumbnail_202x120_bcddc719-7d2a-4d62-a6b7-ab9ed876378c.jpg,3화_우리의 첫만남 (3),https://comic.naver.com/webtoon/detail?titleId=764622&no=3&weekday=tue,18,0.99994946
2523,2523,풋내기들,https://shared-comic.pstatic.net/thumb/webtoon/764622/4/thumbnail_202x120_54b95ee4-6386-464f-bc49-f7388df71af2.jpg,4화_매번 차이는 여자 (1),https://comic.naver.com/webtoon/detail?titleId=764622&no=4&weekday=tue,6,0.99999976
2524,2524,풋내기들,https://shared-comic.pstatic.net/thumb/webtoon/764622/5/thumbnail_202x120_528264a9-b93b-43d2-a402-c20500e9e3ad.jpg,5화_매번 차이는 여자 (2),https://comic.naver.com/webtoon/detail?titleId=764622&no=5&weekday=tue,1,0.9058575
2525,2525,풋내기들,https://shared-comic.pstatic.net/thumb/webtoon/764622/6/thumbnail_202x120_d9b82e96-40a1-4164-9ea4-82cb16c3be90.jpg,6화_매번 차이는 여자 (3),https://comic.naver.com/webtoon/detail?titleId=764622&no=6&weekday=tue,11,0.99494725
2526,2526,풋내기들,https://shared-comic.pstatic.net/thumb/webtoon/764622/7/thumbnail_202x120_7a47e15d-d54e-4e32-8165-d8ff79530c82.jpg,7화_네 전화번호 (1),https://comic.naver.com/webtoon/detail?titleId=764622&no=7&weekday=tue,6,0.95219904
2527,2527,풋내기들,https://shared-comic.pstatic.net/thumb/webtoon/764622/8/thumbnail_202x120_d8247b1f-1507-4526-9c3e-3a385e19b29d.jpg,8화_네 전화번호 (2),https://comic.naver.com/webtoon/detail?titleId=764622&no=8&weekday=tue,17,0.9948854
2528,2528,풋내기들,https://shared-comic.pstatic.net/thumb/webtoon/764622/9/thumbnail_202x120_056799a8-7242-4e6d-8d2c-01f2490a2623.jpg,9화_라이벌 (1),https://comic.naver.com/webtoon/detail?titleId=764622&no=9&weekday=tue,6,1.0
2529,2529,풋내기들,https://shared-comic.pstatic.net/thumb/webtoon/764622/10/thumbnail_202x120_ca679e7e-803e-4fcf-991f-44f10e405ed0.jpg,10화_라이벌 (2),https://comic.naver.com/webtoon/detail?titleId=764622&no=10&weekday=tue,18,0.70706594
2530,2530,오로지 오로라,https://shared-comic.pstatic.net/thumb/webtoon/764623/1/thumbnail_202x120_2e2e6cdf-ac6e-4be6-8816-4d7583596974.jpg,1화- 아이돌 오로라,https://comic.naver.com/webtoon/detail?titleId=764623&no=1&weekday=mon,9,0.3722704
2531,2531,오로지 오로라,https://shared-comic.pstatic.net/thumb/webtoon/764623/2/thumbnail_202x120_bca28fdf-4f3c-434b-b11f-17595ff3a915.jpg,2화- 새로운 만남,https://comic.naver.com/webtoon/detail?titleId=764623&no=2&weekday=mon,11,0.8707649
2532,2532,오로지 오로라,https://shared-comic.pstatic.net/thumb/webtoon/764623/3/thumbnail_202x120_2bc85a87-bdcc-4572-9cd2-4c29f1ae2a70.jpg,3화- 하기 싫다고!,https://comic.naver.com/webtoon/detail?titleId=764623&no=3&weekday=mon,2,1.0
2533,2533,오로지 오로라,https://shared-comic.pstatic.net/thumb/webtoon/764623/4/thumbnail_202x120_1a1e8bf8-7212-480d-b28d-8020f4fc2198.jpg,4화- 묘괴 티폰,https://comic.naver.com/webtoon/detail?titleId=764623&no=4&weekday=mon,2,1.0
2534,2534,오로지 오로라,https://shared-comic.pstatic.net/thumb/webtoon/764623/5/thumbnail_202x120_62aaf3af-3463-464b-ad0a-95f0ec506827.jpg,5화- 정체를 밝혀(1),https://comic.naver.com/webtoon/detail?titleId=764623&no=5&weekday=mon,6,0.99999857
2535,2535,오로지 오로라,https://shared-comic.pstatic.net/thumb/webtoon/764623/6/thumbnail_202x120_4c720360-f267-4ed3-a27e-0280172ed6a0.jpg,6화- 정체를 밝혀(2),https://comic.naver.com/webtoon/detail?titleId=764623&no=6&weekday=mon,1,1.0
2536,2536,오로지 오로라,https://shared-comic.pstatic.net/thumb/webtoon/764623/7/thumbnail_202x120_4a79c2b7-dbfa-4ccb-a825-d07689c4b98d.jpg,7화- 이상한 녀석,https://comic.naver.com/webtoon/detail?titleId=764623&no=7&weekday=mon,11,0.9999229
2537,2537,오로지 오로라,https://shared-comic.pstatic.net/thumb/webtoon/764623/8/thumbnail_202x120_672b7ee6-c0ca-48aa-94b2-c84c98ecc09c.jpg,8화- 노력으로 할 수 없는 것(1),https://comic.naver.com/webtoon/detail?titleId=764623&no=8&weekday=mon,17,0.99804723
2538,2538,오로지 오로라,https://shared-comic.pstatic.net/thumb/webtoon/764623/9/thumbnail_202x120_56d0cfc4-a50e-4630-bf1c-ccd1471fc8ae.jpg,9화- 노력으로 할 수 없는 것(2),https://comic.naver.com/webtoon/detail?titleId=764623&no=9&weekday=mon,6,0.9851276
2539,2539,오로지 오로라,https://shared-comic.pstatic.net/thumb/webtoon/764623/10/thumbnail_202x120_bc818b12-2702-4d0f-b556-415dc02103e6.jpg,10화- 그 이야기의 결말은,https://comic.naver.com/webtoon/detail?titleId=764623&no=10&weekday=mon,1,0.99999523
2540,2540,좋은데 어떡해,https://shared-comic.pstatic.net/thumb/webtoon/764951/1/thumbnail_202x120_966a03bb-bc6a-4191-b424-eaa2ba70b9e9.jpg,1화,https://comic.naver.com/webtoon/detail?titleId=764951&no=1&weekday=sat,10,1.0
2541,2541,좋은데 어떡해,https://shared-comic.pstatic.net/thumb/webtoon/764951/2/thumbnail_202x120_d2c16681-4323-4266-a028-5c9da72fa8a0.jpg,2화,https://comic.naver.com/webtoon/detail?titleId=764951&no=2&weekday=sat,4,0.8865672
2542,2542,좋은데 어떡해,https://shared-comic.pstatic.net/thumb/webtoon/764951/3/thumbnail_202x120_777ed553-1f43-42f7-9718-d4b075fec1e0.jpg,3화,https://comic.naver.com/webtoon/detail?titleId=764951&no=3&weekday=sat,3,0.9999231
2543,2543,좋은데 어떡해,https://shared-comic.pstatic.net/thumb/webtoon/764951/4/thumbnail_202x120_5207f7d8-f463-4750-976a-9afb128e5445.jpg,4화,https://comic.naver.com/webtoon/detail?titleId=764951&no=4&weekday=sat,19,0.99994373
2544,2544,좋은데 어떡해,https://shared-comic.pstatic.net/thumb/webtoon/764951/5/thumbnail_202x120_a2aa6368-cb8c-4972-8764-e7d12d5ba8ed.jpg,5화,https://comic.naver.com/webtoon/detail?titleId=764951&no=5&weekday=sat,0,0.9997187
